gid,awa_aws_0_12,awa_aws_12_24,awa_aws_24_36,awa_aws_36_48,aws0_12_g80,aws12_24_g80,aws24_36_g80,aws36_48_g80,aws0_12_l20,aws12_24_l20,aws24_36_l20,aws36_48_l20,range_alg_0_12in,range_alg_12_24in,range_alg_24_36in,range_alg_36_48in
595,3.455698984,1.949944902,1.674163581,1.409007968,3.455698984,1.949944902,1.674163581,1.409007968,3.927681312,2.216270048,1.902822278,1.601451483,0.472,0.2663,0.2287,0.1924
596,2.877235351,2.460131413,1.933289752,1.816448229,2.877235351,2.460131413,1.933289752,1.816448229,2.877235094,2.460131193,1.933289579,1.816448066,0,0,0,0
597,2.905593112,2.468371519,1.931207423,1.805046912,2.9200001,2.47,1.9299999,1.8,2.9200001,2.47,1.9299999,1.8,0.0144,0.0016,0.0012,0.005
598,3.482849024,2.200459861,2.874323964,2.880837566,3.482849024,2.200459861,2.874323964,2.880837566,3.482848241,2.200459366,2.874323317,2.880836918,0,0,0,0
599,2.803661314,2.443152542,1.938949023,1.844745399,2.79,2.4400001,1.9400001,1.85,2.79,2.4400001,1.9400001,1.85,0.0137,0.0032,0.0011,0.0053
600,2.9200001,2.47,1.9299999,1.8,2.9200001,2.47,1.9299999,1.8,2.9200001,2.47,1.9299999,1.8,0,0,0,0
601,4.828578414,3.55856473,2.910695835,2.662702047,4.828578414,3.55856473,2.910695835,2.662702047,2.860268169,2.456215765,1.934594752,1.822973802,1.9683,1.1023,0.9761,0.8397
602,2.9200001,2.47,1.9299999,1.8,2.9200001,2.47,1.9299999,1.8,2.9200001,2.47,1.9299999,1.8,0,0,0,0
603,3.555401953,2.537022251,2.908401608,2.803011522,3.555401953,2.537022251,2.908401608,2.803011522,3.306298797,2.372315261,2.715918074,2.639200759,0.2491,0.1647,0.1925,0.1638
604,2.871239833,1.946291493,1.362984169,1.356564816,2.871239833,1.946291493,1.362984169,1.356564816,3.090404791,2.094854106,1.46702228,1.460112931,0.2192,0.1486,0.104,0.1035
605,2.882145065,2.471738645,1.933586293,1.811610845,2.882145065,2.471738645,1.933586293,1.811610845,2.898246774,2.477251092,1.932416979,1.804834086,0.0161,0.0055,0.0012,0.0068
606,5.016405447,3.387481892,3.513678579,3.29197861,5.016405447,3.387481892,3.513678579,3.29197861,,,,,0,0,0,0
607,2.9200001,2.47,1.9299999,1.8,2.9200001,2.47,1.9299999,1.8,2.9200001,2.47,1.9299999,1.8,0,0,0,0
608,4.267859935,2.94764608,3.411358066,3.418835743,4.267859935,2.94764608,3.411358066,3.418835743,3.365554008,2.357331183,2.8364718,2.767927619,0.9023,0.5903,0.5749,0.6509
609,2.861898322,2.485535936,1.936228596,1.814022943,2.861898322,2.485535936,1.936228596,1.814022943,2.865863512,2.488045489,1.936015183,1.812030386,0.004,0.0025,0.0002,0.002
610,2.879726553,2.483425897,1.934475742,1.808950706,2.879726553,2.483425897,1.934475742,1.808950706,2.879725373,2.483424879,1.934474949,1.808949964,0,0,0,0
611,2.817427127,2.446329653,1.937890571,1.839451507,2.817427127,2.446329653,1.937890571,1.839451507,2.817426747,2.446329323,1.93789031,1.839451259,0,0,0,0
612,2.9200001,2.47,1.9299999,1.8,2.9200001,2.47,1.9299999,1.8,2.9200001,2.47,1.9299999,1.8,0,0,0,0
613,2.79,2.4400001,1.9400001,1.85,2.79,2.4400001,1.9400001,1.85,2.79,2.4400001,1.9400001,1.85,0,0,0,0
614,2.9200001,2.47,1.9299999,1.8,2.9200001,2.47,1.9299999,1.8,2.9200001,2.47,1.9299999,1.8,0,0,0,0
615,5.075035763,3.524057549,1.923998047,1.492080118,5.1700001,3.5899999,1.96,1.52,5.1700001,3.5899999,1.96,1.52,0.095,0.0659,0.036,0.0279
616,2.877415084,2.484190953,1.93472902,1.809460503,2.877415084,2.484190953,1.93472902,1.809460503,2.877418444,2.484193854,1.934731279,1.809462616,0,0,0,0
617,4.564691293,2.61589123,2.636166487,1.968139137,4.5900002,2.53,2.5999999,1.96,4.5900002,2.53,2.5999999,1.96,0.0253,0.0859,0.0362,0.0081
618,2.9200001,2.47,1.9299999,1.8,2.9200001,2.47,1.9299999,1.8,2.9200001,2.47,1.9299999,1.8,0,0,0,0
619,2.9200001,2.47,1.9299999,1.8,2.9200001,2.47,1.9299999,1.8,2.9200001,2.47,1.9299999,1.8,0,0,0,0
620,5.1700001,3.5899999,1.96,1.52,5.1700001,3.5899999,1.96,1.52,5.1700001,3.5899999,1.96,1.52,0,0,0,0
621,2.9200001,2.47,1.9299999,1.8,2.9200001,2.47,1.9299999,1.8,2.9200001,2.47,1.9299999,1.8,0,0,0,0
622,2.857984308,2.354126543,1.851663095,1.751039859,2.9200001,2.47,1.9299999,1.8,2.9200001,2.47,1.9299999,1.8,0.062,0.1159,0.0783,0.049
623,3.081848189,2.198664964,1.582500924,1.533425346,3.081848189,2.198664964,1.582500924,1.533425346,3.081848773,2.19866538,1.582501224,1.533425637,0,0,0,0
624,3.051730353,2.533752325,1.996997652,1.899614626,3.051730353,2.533752325,1.996997652,1.899614626,2.871825373,2.458882801,1.93370572,1.818528727,0.1799,0.0749,0.0633,0.0811
625,2.9200001,2.47,1.9299999,1.8,2.9200001,2.47,1.9299999,1.8,2.9200001,2.47,1.9299999,1.8,0,0,0,0
626,4.262592214,2.59632122,2.373886907,1.888223397,4.262592214,2.59632122,2.373886907,1.888223397,4.575047341,2.694481452,2.596261685,1.952523608,0.3125,0.0982,0.2224,0.0643
627,2.89230229,2.446570689,1.911692787,1.782926008,2.9200001,2.47,1.9299999,1.8,2.9200001,2.47,1.9299999,1.8,0.0277,0.0234,0.0183,0.0171
628,2.9200001,2.47,1.9299999,1.8,2.9200001,2.47,1.9299999,1.8,2.9200001,2.47,1.9299999,1.8,0,0,0,0
629,2.9200001,2.47,1.9299999,1.8,2.9200001,2.47,1.9299999,1.8,2.9200001,2.47,1.9299999,1.8,0,0,0,0
630,2.836982099,2.497673675,1.939224987,1.818449257,2.8299999,2.5,1.9400001,1.8200001,2.8299999,2.5,1.9400001,1.8200001,0.007,0.0023,0.0008,0.0016
631,2.842960859,2.452221664,1.935925962,1.829630254,2.842960859,2.452221664,1.935925962,1.829630254,2.842961054,2.452221831,1.935926094,1.82963038,0,0,0,0
632,3.321906038,2.359989551,2.784227505,2.717377647,3.321906038,2.359989551,2.784227505,2.717377647,3.403617102,2.347706031,2.91391052,2.850616421,0.0817,0.0123,0.1297,0.1332
633,2.9200001,2.47,1.9299999,1.8,2.9200001,2.47,1.9299999,1.8,2.9200001,2.47,1.9299999,1.8,0,0,0,0
634,4.021817736,2.331136051,3.38124935,3.18869259,4.021817736,2.331136051,3.38124935,3.18869259,4.021818329,2.331136395,3.381249849,3.18869306,0,0,0,0
635,5.024449912,3.373190247,4.441729809,4.19861508,5.024449912,3.373190247,4.441729809,4.19861508,5.024448963,3.37318961,4.44172897,4.198614287,0,0,0,0
636,2.786329867,1.904347789,1.337812796,1.311466071,2.786329867,1.904347789,1.337812796,1.311466071,3.120977842,2.133066627,1.498488798,1.468977739,0.3346,0.2287,0.1607,0.1575
637,2.9200001,2.47,1.9299999,1.8,2.9200001,2.47,1.9299999,1.8,2.9200001,2.47,1.9299999,1.8,0,0,0,0
638,3.666685628,2.846218463,2.106561783,1.913862502,3.666685628,2.846218463,2.106561783,1.913862502,3.463022613,2.740304516,1.937240224,1.732423865,0.2037,0.1059,0.1693,0.1814
639,2.87637261,2.452362434,1.914268261,1.792094874,2.87637261,2.452362434,1.914268261,1.792094874,2.879952653,2.483349119,1.934449695,1.808899457,0.0036,0.031,0.0202,0.0168
640,3.374011689,2.29600129,1.901855202,1.636758654,3.374011689,2.29600129,1.901855202,1.636758654,2.9200001,2.47,1.9299999,1.8,0.454,0.174,0.0281,0.1632
641,3.478253722,2.697468705,2.053080233,1.861822482,3.478253722,2.697468705,2.053080233,1.861822482,2.8842831,2.461757649,1.932747414,1.813737297,0.594,0.2357,0.1203,0.0481
642,2.823440177,2.404483812,1.885566358,1.7667804,2.823440177,2.404483812,1.885566358,1.7667804,2.893076085,2.463786791,1.932071018,1.810355383,0.0696,0.0593,0.0465,0.0436
643,2.79,2.4400001,1.9400001,1.85,2.79,2.4400001,1.9400001,1.85,2.79,2.4400001,1.9400001,1.85,0,0,0,0
644,3.900938746,2.579664649,3.622346036,3.454915112,3.900938746,2.579664649,3.622346036,3.454915112,4.811243224,3.179199839,4.31362252,4.110769858,0.9103,0.5995,0.6913,0.6559
645,2.79,2.4400001,1.9400001,1.85,2.79,2.4400001,1.9400001,1.85,2.79,2.4400001,1.9400001,1.85,0,0,0,0
646,3.12663488,2.623912861,1.94683315,1.837914391,3.12663488,2.623912861,1.94683315,1.837914391,2.886821233,2.481059598,1.933686506,1.807373102,0.2398,0.1429,0.0131,0.0305
647,2.889398594,2.489962294,1.942542344,1.822169092,2.889398594,2.489962294,1.942542344,1.822169092,2.875157446,2.484947518,1.934982506,1.809965062,0.0142,0.005,0.0076,0.0122
648,2.9200001,2.47,1.9299999,1.8,2.9200001,2.47,1.9299999,1.8,2.9200001,2.47,1.9299999,1.8,0,0,0,0
649,2.872210653,2.48593295,1.935312009,1.810622161,2.872210653,2.48593295,1.935312009,1.810622161,2.872208008,2.485930662,1.935310227,1.810620494,0,0,0,0
650,2.964316513,2.283236503,1.698749089,1.637054716,2.964316513,2.283236503,1.698749089,1.637054716,3.032397319,2.281569313,1.688676422,1.614875115,0.0681,0.0017,0.0101,0.0222
651,5.046342445,3.751131149,2.04532381,2.05253841,5.046342445,3.751131149,2.04532381,2.05253841,5.176807274,3.826941037,2.05141042,2.064246498,0.1305,0.0758,0.0061,0.0117
652,2.9200001,2.47,1.9299999,1.8,2.9200001,2.47,1.9299999,1.8,2.9200001,2.47,1.9299999,1.8,0,0,0,0
653,9.328835947,6.377146887,5.083311324,4.358521031,9.328835947,6.377146887,5.083311324,4.358521031,9.328835921,6.377146868,5.083311309,4.358521019,0,0,0,0
654,2.880087757,2.460789882,1.933070601,1.815351516,2.880087757,2.460789882,1.933070601,1.815351516,2.880087139,2.460789355,1.933070187,1.815351127,0,0,0,0
655,3.544015059,2.269589025,1.985695237,1.675118908,3.544015059,2.269589025,1.985695237,1.675118908,3.840228289,2.503062089,2.299193223,1.88816557,0.2962,0.2335,0.3135,0.213
656,3.88301496,2.55738299,2.324599268,1.908025968,3.88301496,2.55738299,2.324599268,1.908025968,3.866737343,2.50401451,2.309828592,1.890705359,0.0163,0.0534,0.0148,0.0173
657,3.008682454,2.31602618,1.733692951,1.649178455,3.008682454,2.31602618,1.733692951,1.649178455,3.010849204,2.317694104,1.734941498,1.650366137,0.0022,0.0017,0.0012,0.0012
658,2.9200001,2.47,1.9299999,1.8,2.9200001,2.47,1.9299999,1.8,2.9200001,2.47,1.9299999,1.8,0,0,0,0
659,3.111934325,2.060109254,1.448960053,1.457085894,3.111934325,2.060109254,1.448960053,1.457085894,3.115995858,2.065451598,1.426729957,1.426898993,0.0041,0.0053,0.0222,0.0302
660,3.068495168,2.559284195,1.937986536,1.817385423,2.9200001,2.47,1.9299999,1.8,2.9200001,2.47,1.9299999,1.8,0.1485,0.0893,0.008,0.0174
661,2.9200001,2.47,1.9299999,1.8,2.9200001,2.47,1.9299999,1.8,2.9200001,2.47,1.9299999,1.8,0,0,0,0
662,6.405411072,4.300201866,3.715057744,3.368080809,6.405411072,4.300201866,3.715057744,3.368080809,6.0500002,4.1999998,2.79,2.3499999,0.3554,0.1002,0.9251,1.0181
663,2.79,2.4400001,1.9400001,1.85,2.79,2.4400001,1.9400001,1.85,2.79,2.4400001,1.9400001,1.85,0,0,0,0
664,2.9200001,2.47,1.9299999,1.8,2.9200001,2.47,1.9299999,1.8,2.9200001,2.47,1.9299999,1.8,0,0,0,0
665,2.861122439,2.456173748,1.934267287,1.822468586,2.861122439,2.456173748,1.934267287,1.822468586,2.861017259,2.456388631,1.934537129,1.822685691,0.0001,0.0002,0.0003,0.0002
666,2.622830904,1.930821247,1.377433891,1.356442859,2.622830904,1.930821247,1.377433891,1.356442859,2.99439153,2.205167235,1.618192116,1.584725886,0.3716,0.2743,0.2408,0.2283
667,2.877987702,2.439165903,1.907873966,1.781756918,2.9200001,2.47,1.9299999,1.8,2.9200001,2.47,1.9299999,1.8,0.042,0.0308,0.0221,0.0182
668,2.802982948,2.438922275,1.906270071,1.811011159,2.9200001,2.47,1.9299999,1.8,2.9200001,2.47,1.9299999,1.8,0.117,0.0311,0.0237,0.011
669,2.9200001,2.47,1.9299999,1.8,2.9200001,2.47,1.9299999,1.8,2.9200001,2.47,1.9299999,1.8,0,0,0,0
670,2.925028998,2.473024003,1.930271182,1.800589435,2.9200001,2.47,1.9299999,1.8,2.9200001,2.47,1.9299999,1.8,0.005,0.003,0.0003,0.0006
671,1.727210927,1.209380373,0.861465248,0.838894593,1.727210927,1.209380373,0.861465248,0.838894593,1.727215864,1.20938383,0.861467711,0.838896991,0,0,0,0
672,2.9200001,2.47,1.9299999,1.8,2.9200001,2.47,1.9299999,1.8,2.9200001,2.47,1.9299999,1.8,0,0,0,0
673,2.918432074,2.397880294,1.852204356,1.752855074,2.918432074,2.397880294,1.852204356,1.752855074,2.876569739,2.45997765,1.933340761,1.816703972,0.0419,0.0621,0.0811,0.0638
674,2.917896437,1.970529978,1.375419908,1.359398652,2.917896437,1.970529978,1.375419908,1.359398652,3.168275128,2.053774096,1.396938727,1.391076305,0.2504,0.0832,0.0215,0.0317
675,2.893866594,2.478692068,1.932891181,1.805793891,2.893866594,2.478692068,1.932891181,1.805793891,2.893882631,2.478705804,1.932901893,1.805803898,0,0,0,0
676,2.34498616,1.6248723,1.338673201,1.384834346,2.54,1.76,1.45,1.5,2.54,1.76,1.45,1.5,0.195,0.1351,0.1113,0.1152
677,3.289104324,2.484319329,2.094089895,1.848862501,3.289104324,2.484319329,2.094089895,1.848862501,3.436009793,2.488539269,2.137021741,1.849438051,0.1469,0.0042,0.0429,0.0006
678,2.885105838,2.481631431,1.933877133,1.807754327,2.885105838,2.481631431,1.933877133,1.807754327,2.885105808,2.481631405,1.933877112,1.807754309,0,0,0,0
679,2.591864905,1.90106971,1.55165328,1.572609728,2.591864905,1.90106971,1.55165328,1.572609728,2.591863469,1.901068657,1.55165242,1.572608857,0,0,0,0
680,2.902444221,2.477170873,1.930633485,1.802675552,2.902444221,2.477170873,1.930633485,1.802675552,2.898454504,2.477181849,1.932393898,1.804787924,0.004,0,0.0018,0.0021
681,2.398602761,1.66202396,1.369281103,1.416497693,2.54,1.76,1.45,1.5,2.54,1.76,1.45,1.5,0.1414,0.098,0.0807,0.0835
682,2.510385175,1.774704717,1.453839083,1.488471832,2.54,1.76,1.45,1.5,2.54,1.76,1.45,1.5,0.0296,0.0147,0.0038,0.0115
683,2.594715651,1.908832069,1.557246451,1.576604098,2.594715651,1.908832069,1.557246451,1.576604098,2.594718411,1.9088341,1.557248108,1.576605776,0,0,0,0
684,2.47601786,1.753634459,1.435835566,1.468640404,2.54,1.76,1.45,1.5,2.54,1.76,1.45,1.5,0.064,0.0064,0.0142,0.0314
685,2.372063324,1.643634429,1.354130638,1.400824798,2.54,1.76,1.45,1.5,2.54,1.76,1.45,1.5,0.1679,0.1164,0.0959,0.0992
686,2.597304573,1.867068892,1.522384601,1.545240415,2.54,1.76,1.45,1.5,2.54,1.76,1.45,1.5,0.0573,0.1071,0.0724,0.0452
687,2.789722745,2.439757626,1.939807313,1.849816157,2.79,2.4400001,1.9400001,1.85,2.79,2.4400001,1.9400001,1.85,0.0003,0.0002,0.0002,0.0002
688,2.865899356,2.477656117,1.929216796,1.804642016,2.865899356,2.477656117,1.929216796,1.804642016,2.87456264,2.485145786,1.935048596,1.810097241,0.0087,0.0075,0.0058,0.0055
689,2.513027289,1.741310248,1.434602193,1.484071234,2.54,1.76,1.45,1.5,2.54,1.76,1.45,1.5,0.027,0.0187,0.0154,0.0159
690,2.457073771,1.702539306,1.402660224,1.451027817,2.54,1.76,1.45,1.5,2.54,1.76,1.45,1.5,0.0829,0.0575,0.0473,0.049
691,2.442512601,1.692449676,1.394347745,1.442428701,2.54,1.76,1.45,1.5,2.54,1.76,1.45,1.5,0.0975,0.0676,0.0557,0.0576
692,3.194950557,2.475387662,1.811389189,1.654433107,3.194950557,2.475387662,1.811389189,1.654433107,3.194955223,2.475391277,1.811391835,1.654435523,0,0,0,0
693,4.537635372,2.616915958,2.655096145,1.98975316,4.5900002,2.53,2.5999999,1.96,4.5900002,2.53,2.5999999,1.96,0.0524,0.0869,0.0551,0.0298
694,2.53905835,1.759347518,1.449462444,1.499443908,2.54,1.76,1.45,1.5,2.54,1.76,1.45,1.5,0.0009,0.0007,0.0005,0.0006
695,4.365163389,3.255770081,2.902444838,2.025234631,4.365163389,3.255770081,2.902444838,2.025234631,4.374119879,3.262450305,2.908400105,2.029390029,0.009,0.0067,0.006,0.0042
696,2.599817452,1.87176424,1.5255589,1.547224306,2.54,1.76,1.45,1.5,2.54,1.76,1.45,1.5,0.0598,0.1118,0.0756,0.0472
697,2.291925503,1.588105861,1.308382669,1.353499313,2.54,1.76,1.45,1.5,2.54,1.76,1.45,1.5,0.2481,0.1719,0.1416,0.1465
698,2.566060616,1.825371042,1.492741329,1.523396602,2.54,1.76,1.45,1.5,2.54,1.76,1.45,1.5,0.0261,0.0654,0.0427,0.0234
699,3.06193193,2.473798755,1.865422323,1.722517679,3.06193193,2.473798755,1.865422323,1.722517679,2.9200001,2.47,1.9299999,1.8,0.1419,0.0038,0.0646,0.0775
700,2.56921283,1.839460673,1.507258367,1.540898666,2.54,1.76,1.45,1.5,2.54,1.76,1.45,1.5,0.0292,0.0795,0.0573,0.0409
701,2.858854232,2.490381631,1.936793823,1.813587809,2.858854232,2.490381631,1.936793823,1.813587809,2.858854464,2.490381833,1.93679398,1.813587957,0,0,0,0
702,2.497368147,1.730459818,1.425662919,1.474823709,2.54,1.76,1.45,1.5,2.54,1.76,1.45,1.5,0.0426,0.0295,0.0243,0.0252
703,2.461825165,1.715068056,1.410812251,1.455396774,2.54,1.76,1.45,1.5,2.54,1.76,1.45,1.5,0.0782,0.0449,0.0392,0.0446
704,2.87598859,2.408890504,1.891506008,1.780152113,2.9200001,2.47,1.9299999,1.8,2.9200001,2.47,1.9299999,1.8,0.044,0.0611,0.0385,0.0198
705,2.624282647,1.917475698,1.556462398,1.56653896,2.624282647,1.917475698,1.556462398,1.56653896,2.624282882,1.917475869,1.556462537,1.5665391,0,0,0,0
706,2.54,1.76,1.45,1.5,2.54,1.76,1.45,1.5,2.54,1.76,1.45,1.5,0,0,0,0
707,2.54,1.76,1.45,1.5,2.54,1.76,1.45,1.5,2.54,1.76,1.45,1.5,0,0,0,0
708,2.595942327,1.864523766,1.520663942,1.544164979,2.54,1.76,1.45,1.5,2.54,1.76,1.45,1.5,0.0559,0.1045,0.0707,0.0442
709,3.425579584,2.506984055,2.157520009,1.864683235,3.425579584,2.506984055,2.157520009,1.864683235,3.425657442,2.496132972,2.1439199,1.855306736,0.0001,0.0109,0.0136,0.0094
710,4.541987637,2.692837471,2.668557796,1.975420805,4.5900002,2.53,2.5999999,1.96,4.5900002,2.53,2.5999999,1.96,0.048,0.1628,0.0686,0.0154
711,2.431037939,1.68449873,1.387797249,1.435652326,2.54,1.76,1.45,1.5,2.54,1.76,1.45,1.5,0.109,0.0755,0.0622,0.0643
712,2.279532149,1.57951834,1.301307723,1.346180403,2.54,1.76,1.45,1.5,2.54,1.76,1.45,1.5,0.2605,0.1805,0.1487,0.1538
713,2.54,1.76,1.45,1.5,2.54,1.76,1.45,1.5,2.54,1.76,1.45,1.5,0,0,0,0
714,2.396501775,1.660568159,1.368081722,1.415256953,2.54,1.76,1.45,1.5,2.54,1.76,1.45,1.5,0.1435,0.0994,0.0819,0.0847
715,2.54,1.76,1.45,1.5,2.54,1.76,1.45,1.5,2.54,1.76,1.45,1.5,0,0,0,0
716,2.591731282,1.900708431,1.55139287,1.572423524,2.591731282,1.900708431,1.55139287,1.572423524,2.591730941,1.900708181,1.551392666,1.572423318,0,0,0,0
717,2.54,1.76,1.45,1.5,2.54,1.76,1.45,1.5,2.54,1.76,1.45,1.5,0,0,0,0
718,4.570782135,2.663420921,2.618663987,1.969616638,4.570782135,2.663420921,2.618663987,1.969616638,4.579691419,2.643396596,2.597422705,1.954845635,0.0089,0.02,0.0212,0.0148
719,2.366558438,1.63982002,1.350988085,1.397573881,2.54,1.76,1.45,1.5,2.54,1.76,1.45,1.5,0.1734,0.1202,0.099,0.1024
720,4.579344307,2.566151695,2.615221485,1.96342469,4.5900002,2.53,2.5999999,1.96,4.5900002,2.53,2.5999999,1.96,0.0107,0.0362,0.0152,0.0034
721,2.889284156,2.480233077,1.933409211,1.806821839,2.889284156,2.480233077,1.933409211,1.806821839,2.889288811,2.480237074,1.933412326,1.80682475,0,0,0,0
722,5.427015021,3.175602881,3.402716876,3.314193148,5.427015021,3.175602881,3.402716876,3.314193148,5.411513434,2.91043238,3.300216019,3.101297249,0.0155,0.2652,0.1025,0.2129
723,2.522119411,1.7476103,1.439792577,1.489440597,2.54,1.76,1.45,1.5,2.54,1.76,1.45,1.5,0.0179,0.0124,0.0102,0.0106
724,3.899860014,2.483186873,2.414262741,1.999009322,3.899860014,2.483186873,2.414262741,1.999009322,4.021106253,2.501555337,2.391405539,1.925234263,0.1212,0.0184,0.0229,0.0738
725,2.511084682,1.771137705,1.451852235,1.488199286,2.54,1.76,1.45,1.5,2.54,1.76,1.45,1.5,0.0289,0.0111,0.0019,0.0118
726,2.286729421,1.584505426,1.305416402,1.350430761,2.54,1.76,1.45,1.5,2.54,1.76,1.45,1.5,0.2533,0.1755,0.1446,0.1496
727,2.826614992,2.339899208,1.843742353,1.751973617,2.826614992,2.339899208,1.843742353,1.751973617,2.9200001,2.47,1.9299999,1.8,0.0934,0.1301,0.0863,0.048
728,2.609053792,1.94782424,1.585344019,1.596674469,2.609053792,1.94782424,1.585344019,1.596674469,2.609052727,1.947823444,1.585343372,1.596673817,0,0,0,0
729,2.86203939,2.468670527,1.935188619,1.81882485,2.86203939,2.468670527,1.935188619,1.81882485,2.862039331,2.468670476,1.935188579,1.818824812,0,0,0,0
730,2.287769197,1.5852259,1.306009975,1.351044801,2.54,1.76,1.45,1.5,2.54,1.76,1.45,1.5,0.2522,0.1748,0.144,0.149
731,2.872856316,2.471823784,1.926143493,1.800597332,2.872856316,2.471823784,1.926143493,1.800597332,2.884492675,2.481835782,1.93394524,1.807890561,0.0116,0.01,0.0078,0.0073
732,3.200634387,2.459320057,1.784044254,1.635877639,3.200634387,2.459320057,1.784044254,1.635877639,3.209085938,2.465814104,1.788755177,1.640197315,0.0085,0.0065,0.0047,0.0043
733,2.570981233,1.817885678,1.489133997,1.524458812,2.54,1.76,1.45,1.5,2.54,1.76,1.45,1.5,0.031,0.0579,0.0391,0.0245
734,2.594170568,1.861213449,1.518425976,1.542766235,2.54,1.76,1.45,1.5,2.54,1.76,1.45,1.5,0.0542,0.1012,0.0684,0.0428
735,2.54,1.76,1.45,1.5,2.54,1.76,1.45,1.5,2.54,1.76,1.45,1.5,0,0,0,0
736,2.590436358,1.856141772,1.514831226,1.540140611,2.54,1.76,1.45,1.5,2.54,1.76,1.45,1.5,0.0504,0.0961,0.0648,0.0401
737,2.906368907,2.457291348,1.923222648,1.798385595,2.9200001,2.47,1.9299999,1.8,2.9200001,2.47,1.9299999,1.8,0.0136,0.0127,0.0068,0.0016
738,2.50184385,1.738149452,1.430920167,1.478243294,2.54,1.76,1.45,1.5,2.54,1.76,1.45,1.5,0.0382,0.0219,0.0191,0.0218
739,2.82591637,2.448288326,1.937237089,1.836185805,2.82591637,2.448288326,1.937237089,1.836185805,2.82591658,2.448288507,1.937237233,1.836185942,0,0,0,0
740,4.692951227,2.791274564,2.806903138,2.044947464,4.692951227,2.791274564,2.806903138,2.044947464,4.5900002,2.53,2.5999999,1.96,0.103,0.2613,0.2069,0.0849
741,2.466442253,1.742061932,1.427461359,1.462149988,2.54,1.76,1.45,1.5,2.54,1.76,1.45,1.5,0.0736,0.0179,0.0225,0.0379
742,2.54,1.76,1.45,1.5,2.54,1.76,1.45,1.5,2.54,1.76,1.45,1.5,0,0,0,0
743,2.912291421,2.472565455,1.930853751,1.801710129,2.9200001,2.47,1.9299999,1.8,2.9200001,2.47,1.9299999,1.8,0.0077,0.0026,0.0009,0.0017
744,2.54,1.76,1.45,1.5,2.54,1.76,1.45,1.5,2.54,1.76,1.45,1.5,0,0,0,0
745,4.472980047,2.927021266,2.767165861,1.997611499,4.472980047,2.927021266,2.767165861,1.997611499,4.472982758,2.92702304,2.767167537,1.997612709,0,0,0,0
746,4.539488213,2.632665632,2.629136867,1.966149821,4.5900002,2.53,2.5999999,1.96,4.5900002,2.53,2.5999999,1.96,0.0505,0.1027,0.0291,0.0061
747,2.545881895,1.77599703,1.461527333,1.508233963,2.54,1.76,1.45,1.5,2.54,1.76,1.45,1.5,0.0059,0.016,0.0115,0.0082
748,2.43244664,1.685474837,1.388601428,1.436484236,2.54,1.76,1.45,1.5,2.54,1.76,1.45,1.5,0.1076,0.0745,0.0614,0.0635
749,2.491169698,1.760434946,1.442737875,1.480510465,2.54,1.76,1.45,1.5,2.54,1.76,1.45,1.5,0.0488,0.0004,0.0073,0.0195
