parc_gid,awa_aws_0_12,awa_aws_12_24,awa_aws_24_36,awa_aws_36_48,aws0_12_g80,aws12_24_g80,aws24_36_g80,aws36_48_g80,aws0_12_l20,aws12_24_l20,aws24_36_l20,aws36_48_l20,rngalg0_12,rngal12_24,rngal24_36,rngal36_48,logrg0_12,logrg12_24,logrg24_36,logrg36_48
568,2.790335168,1.874556718,1.303842657,1.286860229,2.790335168,1.874556718,1.303842657,1.286860229,3.149652621,2.084994189,1.43692235,1.421748677,0.359317,0.210437,0.13308,0.134888,0.306982,0.190981,0.12494,0.126534
569,4.443823323,2.851254541,4.085014097,3.949758572,4.443823323,2.851254541,4.085014097,3.949758572,4.453460955,2.853664043,4.098646056,3.963357415,0.0096376,0.0024095,0.013632,0.0135988,0.0095915,0.0024066,0.0135399,0.0135072
570,2.9200001,2.47,1.9299999,1.8,2.9200001,2.47,1.9299999,1.8,2.9200001,2.47,1.9299999,1.8,0,0,0,0,0,0,0,0
571,2.640625482,2.395790884,1.87325179,1.826191067,2.640625482,2.395790884,1.87325179,1.826191067,2.640625863,2.39579123,1.873252061,1.826191331,0.0000004,0.0000003,0.0000003,0.0000003,0.0000004,0.0000003,0.0000003,0.0000003
572,3.460897976,2.326140443,1.975761282,1.703766138,3.460897976,2.326140443,1.975761282,1.703766138,3.613708572,2.494923656,2.208314061,1.866463083,0.152811,0.168783,0.232553,0.162697,0.142203,0.155963,0.209088,0.150742
573,2.824176254,2.397646623,1.877104269,1.755093973,2.9200001,2.47,1.9299999,1.8,2.9200001,2.47,1.9299999,1.8,0.0958238,0.0723534,0.0528956,0.044906,0.0915064,0.0698557,0.0515441,0.0439269
574,2.9200001,2.47,1.9299999,1.8,2.9200001,2.47,1.9299999,1.8,2.9200001,2.47,1.9299999,1.8,0,0,0,0,0,0,0,0
575,2.985466543,2.388694696,2.059078524,1.970170171,2.9200001,2.47,1.9299999,1.8,2.9200001,2.47,1.9299999,1.8,0.0654664,0.0813053,0.129079,0.17017,0.0634126,0.0781689,0.121402,0.157149
576,2.9200001,2.47,1.9299999,1.8,2.9200001,2.47,1.9299999,1.8,2.9200001,2.47,1.9299999,1.8,0,0,0,0,0,0,0,0
577,2.792229873,2.417160483,1.911813517,1.81113559,2.792229873,2.417160483,1.911813517,1.81113559,2.82901361,2.449003204,1.936998995,1.834994777,0.0367837,0.0318427,0.0251855,0.0238592,0.0361233,0.0313462,0.0248736,0.023579
578,2.638315604,2.208073483,1.675014976,1.592933111,2.638315604,2.208073483,1.675014976,1.592933111,2.839061989,2.451322051,1.936226028,1.831130019,0.200746,0.243249,0.261211,0.238197,0.182943,0.217728,0.232072,0.213656
579,2.896695481,2.464697291,1.93180096,1.808948036,2.9200001,2.47,1.9299999,1.8,2.9200001,2.47,1.9299999,1.8,0.0233046,0.0053027,0.0018011,0.008948,0.0230372,0.0052887,0.0017994,0.0089082
580,4.632685052,2.767515368,2.487719272,1.795092451,4.632685052,2.767515368,2.487719272,1.795092451,4.674009586,2.78825114,2.506656134,1.804427005,0.0413245,0.0207358,0.0189369,0.0093346,0.0404935,0.0205237,0.0187598,0.0092913
581,2.567719965,1.895390232,1.391736822,1.355973153,2.567719965,1.895390232,1.391736822,1.355973153,3.021985843,2.173463125,1.574745745,1.548911991,0.454266,0.278073,0.183009,0.192939,0.374501,0.245353,0.168061,0.17642
582,2.848994948,2.493667524,1.937888973,1.815778392,2.848994948,2.493667524,1.937888973,1.815778392,2.848995616,2.493668109,1.937889427,1.815778818,0.0000007,0.0000006,0.0000005,0.0000004,0.0000007,0.0000006,0.0000005,0.0000004
583,2.874827112,2.431788604,1.900142414,1.772153639,2.9200001,2.47,1.9299999,1.8,2.9200001,2.47,1.9299999,1.8,0.045173,0.0382114,0.0298575,0.0278464,0.0441824,0.0374994,0.0294204,0.0274657
584,2.811857926,2.445043571,1.938317915,1.841592063,2.79,2.4400001,1.9400001,1.85,2.79,2.4400001,1.9400001,1.85,0.0218579,0.0050435,0.0016822,0.0084079,0.0216224,0.0050308,0.0016808,0.0083728
585,3.100207366,2.054937196,1.698672647,1.524600373,3.100207366,2.054937196,1.698672647,1.524600373,0.95718198,0.557866798,0.352336925,0.364081489,2.1430299,1.49707,1.3463399,1.16052,1.14519,0.915118,0.852857,0.770349
586,2.9200001,2.47,1.9299999,1.8,2.9200001,2.47,1.9299999,1.8,2.9200001,2.47,1.9299999,1.8,0,0,0,0,0,0,0,0
587,2.877835221,2.46026972,1.933243458,1.816217308,2.877835221,2.46026972,1.933243458,1.816217308,2.877835163,2.46026967,1.933243419,1.816217271,0.0000001,0,0,0,0.0000001,0,0,0
588,2.917309922,2.368311737,1.822560884,1.721794849,2.917309922,2.368311737,1.822560884,1.721794849,2.9200001,2.47,1.9299999,1.8,0.0026902,0.101688,0.107439,0.0782052,0.0026866,0.0968435,0.10205,0.0752978
589,2.850134628,2.451820861,1.918852751,1.809711705,2.9200001,2.47,1.9299999,1.8,2.9200001,2.47,1.9299999,1.8,0.0698655,0.0181791,0.0111471,0.0097117,0.0675329,0.0180158,0.0110854,0.0096649
590,3.855548001,2.443786794,1.48070116,1.264802073,3.9400001,2.49,1.49,1.26,3.9400001,2.49,1.49,1.26,0.0844521,0.0462132,0.0092988,0.0048021,0.0810749,0.0451772,0.0092559,0.0047906
591,2.9200001,2.47,1.9299999,1.8,2.9200001,2.47,1.9299999,1.8,2.9200001,2.47,1.9299999,1.8,0,0,0,0,0,0,0,0
592,2.812311745,2.378907457,1.858822329,1.73361677,2.9200001,2.47,1.9299999,1.8,2.9200001,2.47,1.9299999,1.8,0.107688,0.0910925,0.0711776,0.0663832,0.102275,0.0871795,0.0687586,0.0642727
593,2.983615173,2.457195825,1.902887236,1.786095837,2.983615173,2.457195825,1.902887236,1.786095837,2.9200001,2.47,1.9299999,1.8,0.0636151,0.0128042,0.0271127,0.0139042,0.0616736,0.0127229,0.0267517,0.0138084
594,2.856492317,2.455344416,1.934885206,1.824426049,2.856492317,2.455344416,1.934885206,1.824426049,2.856492319,2.455344418,1.934885208,1.824426051,0,0,0,0,0,0,0,0
595,3.455698984,1.949944902,1.674163581,1.409007968,3.455698984,1.949944902,1.674163581,1.409007968,3.927681312,2.216270048,1.902822278,1.601451483,0.471982,0.266325,0.228659,0.192444,0.38661,0.236119,0.205923,0.176005
596,2.877235351,2.460131413,1.933289752,1.816448229,2.877235351,2.460131413,1.933289752,1.816448229,2.877235094,2.460131193,1.933289579,1.816448066,0.0000003,0.0000002,0.0000002,0.0000002,0.0000003,0.0000002,0.0000002,0.0000002
597,2.905593112,2.468371519,1.931207423,1.805046912,2.9200001,2.47,1.9299999,1.8,2.9200001,2.47,1.9299999,1.8,0.014407,0.0016285,0.0012075,0.0050469,0.0143042,0.0016272,0.0012068,0.0050342
598,3.482849024,2.200459861,2.874323964,2.880837566,3.482849024,2.200459861,2.874323964,2.880837566,3.482848241,2.200459366,2.874323317,2.880836918,0.0000008,0.0000005,0.0000006,0.0000006,0.0000008,0.0000005,0.0000006,0.0000006
599,2.803661314,2.443152542,1.938949023,1.844745399,2.79,2.4400001,1.9400001,1.85,2.79,2.4400001,1.9400001,1.85,0.0136613,0.0031524,0.0010511,0.0052546,0.0135688,0.0031475,0.0010505,0.0052408
600,2.9200001,2.47,1.9299999,1.8,2.9200001,2.47,1.9299999,1.8,2.9200001,2.47,1.9299999,1.8,0,0,0,0,0,0,0,0
601,4.828578414,3.55856473,2.910695835,2.662702047,4.828578414,3.55856473,2.910695835,2.662702047,2.860268169,2.456215765,1.934594752,1.822973802,1.96831,1.10235,0.976101,0.839728,1.08799,0.743056,0.681126,0.609618
602,2.9200001,2.47,1.9299999,1.8,2.9200001,2.47,1.9299999,1.8,2.9200001,2.47,1.9299999,1.8,0,0,0,0,0,0,0,0
603,3.555401953,2.537022251,2.908401608,2.803011522,3.555401953,2.537022251,2.908401608,2.803011522,3.306298797,2.372315261,2.715918074,2.639200759,0.249103,0.164707,0.192484,0.163811,0.222426,0.15247,0.176039,0.1517
604,2.871239833,1.946291493,1.362984169,1.356564816,2.871239833,1.946291493,1.362984169,1.356564816,3.090404791,2.094854106,1.46702228,1.460112931,0.219165,0.148563,0.104038,0.103548,0.198166,0.138512,0.0989744,0.0985304
605,2.882145065,2.471738645,1.933586293,1.811610845,2.882145065,2.471738645,1.933586293,1.811610845,2.898246774,2.477251092,1.932416979,1.804834086,0.0161017,0.0055124,0.0011693,0.0067768,0.0159734,0.0054973,0.0011686,0.0067539
606,5.016405447,3.387481892,3.513678579,3.29197861,5.016405447,3.387481892,3.513678579,3.29197861,,,,,0,0,0,0,0,0,0,0
607,2.9200001,2.47,1.9299999,1.8,2.9200001,2.47,1.9299999,1.8,2.9200001,2.47,1.9299999,1.8,0,0,0,0,0,0,0,0
608,4.267859935,2.94764608,3.411358066,3.418835743,4.267859935,2.94764608,3.411358066,3.418835743,3.365554008,2.357331183,2.8364718,2.767927619,0.902306,0.590315,0.574886,0.650908,0.643067,0.463932,0.454183,0.501325
609,2.861898322,2.485535936,1.936228596,1.814022943,2.861898322,2.485535936,1.936228596,1.814022943,2.865863512,2.488045489,1.936015183,1.812030386,0.0039652,0.0025095,0.0002134,0.0019926,0.0039573,0.0025064,0.0002134,0.0019906
610,2.879726553,2.483425897,1.934475742,1.808950706,2.879726553,2.483425897,1.934475742,1.808950706,2.879725373,2.483424879,1.934474949,1.808949964,0.0000012,0.000001,0.0000008,0.0000007,0.0000012,0.000001,0.0000008,0.0000007
611,2.817427127,2.446329653,1.937890571,1.839451507,2.817427127,2.446329653,1.937890571,1.839451507,2.817426747,2.446329323,1.93789031,1.839451259,0.0000004,0.0000003,0.0000003,0.0000002,0.0000004,0.0000003,0.0000003,0.0000002
612,2.9200001,2.47,1.9299999,1.8,2.9200001,2.47,1.9299999,1.8,2.9200001,2.47,1.9299999,1.8,0,0,0,0,0,0,0,0
613,2.79,2.4400001,1.9400001,1.85,2.79,2.4400001,1.9400001,1.85,2.79,2.4400001,1.9400001,1.85,0,0,0,0,0,0,0,0
614,2.9200001,2.47,1.9299999,1.8,2.9200001,2.47,1.9299999,1.8,2.9200001,2.47,1.9299999,1.8,0,0,0,0,0,0,0,0
615,5.075035763,3.524057549,1.923998047,1.492080118,5.1700001,3.5899999,1.96,1.52,5.1700001,3.5899999,1.96,1.52,0.0949643,0.0659423,0.036002,0.0279199,0.0907218,0.0638592,0.0353691,0.0275372
616,2.877415084,2.484190953,1.93472902,1.809460503,2.877415084,2.484190953,1.93472902,1.809460503,2.877418444,2.484193854,1.934731279,1.809462616,0.0000034,0.0000029,0.0000023,0.0000021,0.0000034,0.0000029,0.0000023,0.0000021
617,4.564691293,2.61589123,2.636166487,1.968139137,4.5900002,2.53,2.5999999,1.96,4.5900002,2.53,2.5999999,1.96,0.0253089,0.0858912,0.0361666,0.0081391,0.0249939,0.082401,0.0355279,0.0081062
618,2.9200001,2.47,1.9299999,1.8,2.9200001,2.47,1.9299999,1.8,2.9200001,2.47,1.9299999,1.8,0,0,0,0,0,0,0,0
619,2.9200001,2.47,1.9299999,1.8,2.9200001,2.47,1.9299999,1.8,2.9200001,2.47,1.9299999,1.8,0,0,0,0,0,0,0,0
620,5.1700001,3.5899999,1.96,1.52,5.1700001,3.5899999,1.96,1.52,5.1700001,3.5899999,1.96,1.52,0,0,0,0,0,0,0,0
621,2.9200001,2.47,1.9299999,1.8,2.9200001,2.47,1.9299999,1.8,2.9200001,2.47,1.9299999,1.8,0,0,0,0,0,0,0,0
622,2.857984308,2.354126543,1.851663095,1.751039859,2.9200001,2.47,1.9299999,1.8,2.9200001,2.47,1.9299999,1.8,0.0620158,0.115873,0.0783368,0.0489601,0.0601688,0.109637,0.0754199,0.0477993
623,3.081848189,2.198664964,1.582500924,1.533425346,3.081848189,2.198664964,1.582500924,1.533425346,3.081848773,2.19866538,1.582501224,1.533425637,0.0000006,0.0000004,0.0000003,0.0000003,0.0000006,0.0000004,0.0000003,0.0000003
624,3.051730353,2.533752325,1.996997652,1.899614626,3.051730353,2.533752325,1.996997652,1.899614626,2.871825373,2.458882801,1.93370572,1.818528727,0.179905,0.0748695,0.0632919,0.0810859,0.165434,0.0721993,0.0613697,0.077966
625,2.9200001,2.47,1.9299999,1.8,2.9200001,2.47,1.9299999,1.8,2.9200001,2.47,1.9299999,1.8,0,0,0,0,0,0,0,0
626,4.262592214,2.59632122,2.373886907,1.888223397,4.262592214,2.59632122,2.373886907,1.888223397,4.575047341,2.694481452,2.596261685,1.952523608,0.312455,0.0981602,0.222375,0.0643002,0.271899,0.0936362,0.200796,0.0623175
627,2.89230229,2.446570689,1.911692787,1.782926008,2.9200001,2.47,1.9299999,1.8,2.9200001,2.47,1.9299999,1.8,0.0276978,0.0234293,0.0183071,0.017074,0.0273212,0.023159,0.0181415,0.0169299
628,2.9200001,2.47,1.9299999,1.8,2.9200001,2.47,1.9299999,1.8,2.9200001,2.47,1.9299999,1.8,0,0,0,0,0,0,0,0
629,2.9200001,2.47,1.9299999,1.8,2.9200001,2.47,1.9299999,1.8,2.9200001,2.47,1.9299999,1.8,0,0,0,0,0,0,0,0
630,2.836982099,2.497673675,1.939224987,1.818449257,2.8299999,2.5,1.9400001,1.8200001,2.8299999,2.5,1.9400001,1.8200001,0.0069822,0.0023263,0.0007751,0.0015508,0.0069579,0.0023236,0.0007748,0.0015496
631,2.842960859,2.452221664,1.935925962,1.829630254,2.842960859,2.452221664,1.935925962,1.829630254,2.842961054,2.452221831,1.935926094,1.82963038,0.0000002,0.0000002,0.0000001,0.0000001,0.0000002,0.0000002,0.0000001,0.0000001
632,3.321906038,2.359989551,2.784227505,2.717377647,3.321906038,2.359989551,2.784227505,2.717377647,3.403617102,2.347706031,2.91391052,2.850616421,0.0817111,0.0122835,0.129683,0.133239,0.0785441,0.0122087,0.121937,0.12508
633,2.9200001,2.47,1.9299999,1.8,2.9200001,2.47,1.9299999,1.8,2.9200001,2.47,1.9299999,1.8,0,0,0,0,0,0,0,0
634,4.021817736,2.331136051,3.38124935,3.18869259,4.021817736,2.331136051,3.38124935,3.18869259,4.021818329,2.331136395,3.381249849,3.18869306,0.0000006,0.0000003,0.0000005,0.0000005,0.0000006,0.0000003,0.0000005,0.0000005
635,5.024449912,3.373190247,4.441729809,4.19861508,5.024449912,3.373190247,4.441729809,4.19861508,5.024448963,3.37318961,4.44172897,4.198614287,0.0000009,0.0000006,0.0000008,0.0000008,0.0000009,0.0000006,0.0000008,0.0000008
636,2.786329867,1.904347789,1.337812796,1.311466071,2.786329867,1.904347789,1.337812796,1.311466071,3.120977842,2.133066627,1.498488798,1.468977739,0.334648,0.228719,0.160676,0.157512,0.288668,0.205972,0.149003,0.146273
637,2.9200001,2.47,1.9299999,1.8,2.9200001,2.47,1.9299999,1.8,2.9200001,2.47,1.9299999,1.8,0,0,0,0,0,0,0,0
638,3.666685628,2.846218463,2.106561783,1.913862502,3.666685628,2.846218463,2.106561783,1.913862502,3.463022613,2.740304516,1.937240224,1.732423865,0.203663,0.105914,0.169322,0.181439,0.185369,0.100672,0.156424,0.166733
639,2.87637261,2.452362434,1.914268261,1.792094874,2.87637261,2.452362434,1.914268261,1.792094874,2.879952653,2.483349119,1.934449695,1.808899457,0.00358,0.0309867,0.0201814,0.0168046,0.0035737,0.0305163,0.0199805,0.016665
640,3.374011689,2.29600129,1.901855202,1.636758654,3.374011689,2.29600129,1.901855202,1.636758654,2.9200001,2.47,1.9299999,1.8,0.454012,0.173999,0.0281447,0.163241,0.374327,0.160416,0.0277559,0.15121
641,3.478253722,2.697468705,2.053080233,1.861822482,3.478253722,2.697468705,2.053080233,1.861822482,2.8842831,2.461757649,1.932747414,1.813737297,0.593971,0.235711,0.120333,0.0480852,0.466228,0.211647,0.113626,0.0469649
642,2.823440177,2.404483812,1.885566358,1.7667804,2.823440177,2.404483812,1.885566358,1.7667804,2.893076085,2.463786791,1.932071018,1.810355383,0.0696359,0.059303,0.0465047,0.043575,0.0673183,0.0576111,0.0454558,0.0426523
643,2.79,2.4400001,1.9400001,1.85,2.79,2.4400001,1.9400001,1.85,2.79,2.4400001,1.9400001,1.85,0,0,0,0,0,0,0,0
644,3.900938746,2.579664649,3.622346036,3.454915112,3.900938746,2.579664649,3.622346036,3.454915112,4.811243224,3.179199839,4.31362252,4.110769858,0.910304,0.599535,0.691276,0.655855,0.647262,0.469713,0.525483,0.504317
645,2.79,2.4400001,1.9400001,1.85,2.79,2.4400001,1.9400001,1.85,2.79,2.4400001,1.9400001,1.85,0,0,0,0,0,0,0,0
646,3.12663488,2.623912861,1.94683315,1.837914391,3.12663488,2.623912861,1.94683315,1.837914391,2.886821233,2.481059598,1.933686506,1.807373102,0.239814,0.142853,0.0131466,0.0305413,0.214961,0.133528,0.0130609,0.0300842
647,2.889398594,2.489962294,1.942542344,1.822169092,2.889398594,2.489962294,1.942542344,1.822169092,2.875157446,2.484947518,1.934982506,1.809965062,0.0142411,0.0050148,0.0075598,0.012204,0.0141406,0.0050022,0.0075314,0.0121301
648,2.9200001,2.47,1.9299999,1.8,2.9200001,2.47,1.9299999,1.8,2.9200001,2.47,1.9299999,1.8,0,0,0,0,0,0,0,0
649,2.872210653,2.48593295,1.935312009,1.810622161,2.872210653,2.48593295,1.935312009,1.810622161,2.872208008,2.485930662,1.935310227,1.810620494,0.0000026,0.0000023,0.0000018,0.0000017,0.0000026,0.0000023,0.0000018,0.0000017
650,2.964316513,2.283236503,1.698749089,1.637054716,2.964316513,2.283236503,1.698749089,1.637054716,3.032397319,2.281569313,1.688676422,1.614875115,0.0680808,0.0016672,0.0100727,0.0221796,0.0658634,0.0016658,0.0100223,0.0219372
651,5.046342445,3.751131149,2.04532381,2.05253841,5.046342445,3.751131149,2.04532381,2.05253841,5.176807274,3.826941037,2.05141042,2.064246498,0.130465,0.0758099,0.0060866,0.0117081,0.122629,0.0730738,0.0060682,0.0116401
652,2.9200001,2.47,1.9299999,1.8,2.9200001,2.47,1.9299999,1.8,2.9200001,2.47,1.9299999,1.8,0,0,0,0,0,0,0,0
653,9.328835947,6.377146887,5.083311324,4.358521031,9.328835947,6.377146887,5.083311324,4.358521031,9.328835921,6.377146868,5.083311309,4.358521019,0,0,0,0,0,0,0,0
654,2.880087757,2.460789882,1.933070601,1.815351516,2.880087757,2.460789882,1.933070601,1.815351516,2.880087139,2.460789355,1.933070187,1.815351127,0.0000006,0.0000005,0.0000004,0.0000004,0.0000006,0.0000005,0.0000004,0.0000004
655,3.544015059,2.269589025,1.985695237,1.675118908,3.544015059,2.269589025,1.985695237,1.675118908,3.840228289,2.503062089,2.299193223,1.88816557,0.296213,0.233473,0.313498,0.213047,0.259447,0.209834,0.272694,0.193135
656,3.88301496,2.55738299,2.324599268,1.908025968,3.88301496,2.55738299,2.324599268,1.908025968,3.866737343,2.50401451,2.309828592,1.890705359,0.0162776,0.0533685,0.0147707,0.0173206,0.0161465,0.0519931,0.0146627,0.0171723
657,3.008682454,2.31602618,1.733692951,1.649178455,3.008682454,2.31602618,1.733692951,1.649178455,3.010849204,2.317694104,1.734941498,1.650366137,0.0021667,0.0016679,0.0012486,0.0011877,0.0021644,0.0016665,0.0012478,0.001187
658,2.9200001,2.47,1.9299999,1.8,2.9200001,2.47,1.9299999,1.8,2.9200001,2.47,1.9299999,1.8,0,0,0,0,0,0,0,0
659,3.111934325,2.060109254,1.448960053,1.457085894,3.111934325,2.060109254,1.448960053,1.457085894,3.115995858,2.065451598,1.426729957,1.426898993,0.0040615,0.0053423,0.0222301,0.0301869,0.0040533,0.0053281,0.0219866,0.0297402
660,3.068495168,2.559284195,1.937986536,1.817385423,2.9200001,2.47,1.9299999,1.8,2.9200001,2.47,1.9299999,1.8,0.148495,0.0892842,0.0079866,0.0173854,0.138452,0.0855208,0.0079549,0.017236
661,2.9200001,2.47,1.9299999,1.8,2.9200001,2.47,1.9299999,1.8,2.9200001,2.47,1.9299999,1.8,0,0,0,0,0,0,0,0
662,6.405411072,4.300201866,3.715057744,3.368080809,6.405411072,4.300201866,3.715057744,3.368080809,6.0500002,4.1999998,2.79,2.3499999,0.355411,0.100202,0.925058,1.01808,0.304105,0.0954938,0.654956,0.702147
663,2.79,2.4400001,1.9400001,1.85,2.79,2.4400001,1.9400001,1.85,2.79,2.4400001,1.9400001,1.85,0,0,0,0,0,0,0,0
664,2.9200001,2.47,1.9299999,1.8,2.9200001,2.47,1.9299999,1.8,2.9200001,2.47,1.9299999,1.8,0,0,0,0,0,0,0,0
665,2.861122439,2.456173748,1.934267287,1.822468586,2.861122439,2.456173748,1.934267287,1.822468586,2.861017259,2.456388631,1.934537129,1.822685691,0.0001052,0.0002149,0.0002698,0.0002171,0.0001052,0.0002149,0.0002698,0.0002171
